date,close,volume,open,high,low,nextClose,,move 7 Day,move 30 Day
9/11/09,24.5943,87108.026,24.7014,24.74,24.41,24.8171,1635,0.9803,1.3386
9/14/09,24.8171,80383.404,24.4043,24.8428,24.3214,25.0228,1634,1.22,1.4757
9/15/09,25.0228,103726.871,24.8628,25.0928,24.7986,25.9814,1633,1.2299,1.2471
9/16/09,25.9814,187437.586,25.4271,26.1071,25.4114,26.3643,1632,1.6514,2.3314
9/17/09,26.3643,202182.601,25.9971,26.6843,25.9957,26.4314,1631,1.66,2.7772
9/18/09,26.4314,150314.055,26.5471,26.65,26.3943,26.2886,1630,1.9828,3.0157
9/21/09,26.2886,109290.683,26.3271,26.4514,25.9457,26.3543,1629,1.6372,2.6443
9/22/09,26.3543,89155.457,26.4557,26.4828,26.1214,26.5,1628,1.76,2.8229
9/23/09,26.5,147927.824,26.4857,26.9857,26.4328,26.26,1627,1.6829,3.2386
9/24/09,26.26,137146.491,26.7428,26.8143,26.11,26.0528,1626,1.2372,2.6443
9/25/09,26.0528,111258.383,26.0014,26.5,25.92,26.5931,1625,0.0714,1.9928
9/28/09,26.5931,84275.265,26.2671,26.6686,26.19,26.4828,1624,0.2288,2.7674
9/29/09,26.4828,86193.756,26.6757,26.7714,26.33,26.4786,1623,0.0514,3.6842
9/30/09,26.4786,134783.22,26.59,26.6357,26.0875,25.8371,1622,0.19,3.05
10/1/09,25.8371,130857.059,26.4786,26.6028,25.8143,26.4143,1621,-0.5172,2.3228
10/2/09,26.4143,138167.581,25.9157,26.5628,25.9071,26.5748,1620,-0.0857,2.6529
10/5/09,26.5748,105618.342,26.6,26.6943,26.3243,27.1443,1619,0.3148,2.4005
10/6/09,27.1443,150950.285,26.82,27.1443,26.7571,27.1786,1618,1.0915,2.9929
10/7/09,27.1786,116159.085,27.1086,27.2214,27.0046,27.0386,1617,0.5855,2.9786
10/8/09,27.0386,109314.133,27.2371,27.35,26.9843,27.21,1616,0.5558,3.1229
10/9/09,27.21,73239.202,26.9957,27.2428,26.9457,27.2586,1615,0.7314,3.0029
10/12/09,27.2586,71985.082,27.2886,27.3586,27.0914,27.1457,1614,1.4215,2.9658
10/13/09,27.1457,86349.156,27.2328,27.31,27.1,27.3271,1613,0.7314,3.1157
10/14/09,27.3271,93807.028,27.4643,27.4743,27.1757,27.2228,1612,0.7523,3.7131
10/15/09,27.2228,93217.068,27.09,27.2743,27.0757,26.8643,1611,0.0785,3.6257
10/16/09,26.8643,106997.762,27.05,27.1943,26.8343,27.1228,1610,-0.3143,3.0714
10/19/09,27.1228,223971.717,26.8357,27.1428,26.5071,28.3943,1609,0.0842,2.7928
10/20/09,28.3943,283171.645,28.6571,28.8214,28.2643,29.2743,1608,1.1843,3.69
10/21/09,29.2743,297780.229,28.5028,29.8157,28.4614,29.3143,1607,2.0157,4.8257
10/22/09,29.3143,197585.279,29.2428,29.6928,28.93,29.1343,1606,2.1686,4.6629
10/23/09,29.1343,104997.091,29.3857,29.4,29.0328,28.9257,1605,1.8072,4.54
10/26/09,28.9257,120323.596,29.0957,29.5357,28.5857,28.1957,1604,1.7029,4.1086
10/27/09,28.1957,188494.237,28.8086,28.9728,28.0643,27.4857,1603,1.3314,3.1729
10/28/09,27.4857,203838.171,28.2443,28.2886,27.3,28.05,1602,0.3629,1.5043
10/29/09,28.05,142328.523,27.8571,28.1157,27.4486,26.9286,1601,-0.3443,1.6857
10/30/09,26.9286,178927.334,28.008,28.1143,26.5809,27.0443,1600,-2.3457,0.4972
11/2/09,27.0443,169589.051,27.1143,27.5543,26.51,26.9643,1599,-2.27,0.7557
11/3/09,26.9643,129766.809,26.8357,27.0743,26.56,27.2586,1598,-2.17,0.61
11/4/09,27.2586,121780.787,27.2471,27.6928,27.1757,27.7186,1597,-1.6671,0.7586
11/5/09,27.7186,95468.409,27.4857,27.8571,27.4028,27.7628,1596,-0.4771,1.4586
11/6/09,27.7628,72991.822,27.5014,27.8843,27.4857,28.78,1595,0.2771,1.71
11/9/09,28.78,131522.059,28.1343,28.8428,28.0371,28.9971,1594,0.73,2.1869
11/10/09,28.9971,100095.83,28.7171,29.2828,28.7157,29.0357,1593,2.0685,2.5143
11/11/09,29.0357,110939.183,29.2228,29.2857,28.8328,28.8557,1592,1.9914,2.5571
11/12/09,28.8557,89530.587,29.02,29.2671,28.7757,29.2071,1591,1.8914,3.0186
11/13/09,29.2071,85438.596,28.9814,29.2614,28.8671,29.5186,1590,1.9485,2.7928
11/16/09,29.5186,120381.976,29.3543,29.7143,29.2871,29.5714,1589,1.8,2.9438
11/17/09,29.5714,98972.89,29.44,29.6343,29.2857,29.4228,1588,1.8086,2.4271
11/18/09,29.4228,93398.578,29.5057,29.5714,29.1428,28.6443,1587,0.6428,2.2442
11/19/09,28.6443,134796.45,29.23,29.23,28.5428,28.56,1586,-0.3528,1.6057
11/20/09,28.56,101636.88,28.45,28.6271,28.2514,29.4114,1585,-0.4757,1.35
11/23/09,29.4114,118458.796,29,29.4286,28.9928,29.2057,1584,0.5557,2.1528
11/24/09,29.2057,79299.524,29.3328,29.4114,28.9857,29.17,1583,-0.0014,2.06
11/25/09,29.17,71610.021,29.3428,29.3786,29.1086,28.6557,1582,-0.3486,1.8429
11/27/09,28.6557,73814.252,28.46,28.9943,28.3386,28.5586,1581,-0.9157,1.4329
11/30/09,28.5586,105960.292,28.73,28.8114,28.3957,28.1386,1580,-0.8642,1.6943
12/1/09,28.1386,115558.625,28.8914,28.9671,28.1186,28.0328,1579,-0.5057,1.0158
12/2/09,28.0328,178051.493,28.4228,28.7743,27.9643,28.0686,1578,-0.5272,-0.3615
12/3/09,28.0686,111825.804,28.2028,28.4257,28.0386,27.6171,1577,-1.3428,-1.2057
12/4/09,27.6171,206587.352,28.5286,28.5543,27.1828,26.9928,1576,-1.5886,-1.6972
12/7/09,26.9928,178153.973,27.6171,27.6814,26.9543,27.1243,1575,-2.1772,-2.1415
12/8/09,27.1243,172136.212,27.0514,27.4786,26.9571,28.2571,1574,-1.5314,-1.8014
12/9/09,28.2571,170359.961,27.3257,28.3086,27.1871,28.0614,1573,-0.3015,0.0614
12/10/09,28.0614,122237.397,28.5,28.5286,28.0171,27.81,1572,-0.0772,0.5757
12/11/09,27.81,107241.432,28.2543,28.2857,27.6328,28.14,1571,-0.2228,-0.24
12/14/09,28.14,123034.697,27.91,28.2043,27.5086,27.7386,1570,0.0714,1.2114
12/15/09,27.7386,104742.851,27.9757,28.2157,27.61,27.8614,1569,0.1215,0.6943
12/16/09,27.8614,88203.036,27.8714,28.0714,27.7928,27.4086,1568,0.8686,0.8971
12/17/09,27.4086,96720.359,27.7514,27.8571,27.2857,27.9186,1567,0.2843,0.15
12/18/09,27.9186,151863.506,27.5957,27.929,27.5143,28.3186,1566,-0.3385,0.2
12/21/09,28.3186,152166.116,28.0071,28.5357,27.9528,28.6228,1565,0.2572,0.5558
12/22/09,28.6228,87148.416,28.4914,28.6928,28.38,28.8714,1564,0.8128,-0.1572
12/23/09,28.8714,86118.086,28.75,28.9114,28.6871,29.8628,1563,0.7314,-0.1257
12/24/09,29.8628,125222.058,29.0786,29.9071,29.05,30.23,1562,2.1242,0.8271
12/28/09,30.23,160784.168,30.2457,30.5643,29.9444,29.8714,1561,2.3686,1.3743
12/29/09,29.8714,110755.363,30.3757,30.3886,29.8186,30.2343,1560,2.4628,0.6643
12/30/09,30.2343,102705.781,29.8328,30.2857,29.7586,30.1046,1559,2.3157,0.7157
12/31/09,30.1046,87907.426,30.4471,30.4786,30.08,30.5728,1558,1.786,0.5332
1/4/10,30.5728,122786.757,30.49,30.6428,30.34,30.6257,1557,1.95,1.15
1/5/10,30.6257,150324.555,30.6571,30.7986,30.4643,30.1386,1556,1.7543,1.9814
1/6/10,30.1386,137494.251,30.6257,30.7471,30.1071,30.0828,1555,0.2758,1.5786
1/7/10,30.0828,119094.816,30.25,30.2857,29.8643,30.2828,1554,-0.1472,0.6714
1/8/10,30.2828,111804.664,30.0428,30.2857,29.8657,30.0157,1553,0.4114,1.0771
1/11/10,30.0157,115271.835,30.4,30.4286,29.7786,29.6743,1552,-0.2186,0.8457
1/12/10,29.6743,148302.744,29.8843,29.9671,29.4886,30.0928,1551,-0.4303,1.0186
1/13/10,30.0928,151055.775,29.6957,30.1328,29.1571,29.9186,1550,-0.48,1.5342
1/14/10,29.9186,108115.592,30.0157,30.0657,29.86,29.4186,1549,-0.7071,1.78
1/15/10,29.4186,148455.485,30.1328,30.2286,29.41,30.72,1548,-0.72,1.3858
1/19/10,30.72,182179.955,29.7614,30.7414,29.6057,30.2464,1547,0.6372,2.6514
1/20/10,30.2464,152695.456,30.7014,30.7928,29.9286,29.7246,1546,-0.0364,2.6293
1/21/10,29.7246,151730.436,30.2971,30.4734,29.6014,28.25,1545,-0.2911,2.7318
1/22/10,28.25,219017.256,29.54,29.6428,28.1657,29.0107,1544,-1.4243,1.1257
1/25/10,29.0107,256160.737,28.93,29.2428,28.5986,29.42,1543,-1.0821,0.7536
1/26/10,29.42,464983.189,29.4214,30.53,28.94,29.6977,1542,-0.4986,1.3586
1/27/10,29.6977,430233.079,29.55,30.0828,28.5044,28.47,1541,0.2791,1.8877
1/28/10,28.47,292824.088,29.2757,29.3571,28.3857,27.4376,1540,-2.25,0.33
1/29/10,27.4376,311050.273,28.7257,28.8857,27.1786,27.8186,1539,-2.8088,-0.301
2/1/10,27.8186,186856.796,27.4814,28,27.3286,27.98,1538,-1.906,-0.0428
2/2/10,27.98,174456.782,27.9871,28.0457,27.6257,28.4614,1537,-0.27,0.5714
2/3/10,28.4614,153524.396,27.8814,28.6,27.7743,27.4357,1536,-0.5493,0.5428
2/4/10,27.4357,188974.717,28.1043,28.3386,27.3671,27.9228,1535,-1.9843,-0.8829
2/5/10,27.9228,212342.054,27.5178,28,27.2643,27.7314,1534,-1.7749,-0.7
2/8/10,27.7314,119140.456,27.9557,28.2686,27.7143,28.0271,1533,-0.7386,-1.14
2/9/10,28.0271,158104.077,28.06,28.2143,27.8214,27.8737,1532,0.5895,-1.8357
2/10/10,27.8737,92309.448,27.9843,28.0857,27.7514,28.3814,1531,0.0551,-2.3563
2/11/10,28.3814,136569.551,27.84,28.5357,27.7228,28.6257,1530,0.4014,-1.49
2/12/10,28.6257,160883.708,28.3014,28.8057,27.9286,29.0571,1529,0.1643,-1.6086
2/16/10,29.0571,135631.411,28.8486,29.0986,28.7886,28.9357,1528,1.6214,-1.0475
2/17/10,28.9357,108691.903,29.17,29.1871,28.6943,28.9897,1527,1.0129,-1.6371
2/18/10,28.9897,105298.302,28.8043,29.1271,28.7028,28.81,1526,1.2583,-1.636
2/19/10,28.81,103810.451,28.8371,29.0286,28.73,28.6308,1525,0.7829,-1.3286
2/22/10,28.6308,97607.889,28.9057,28.9286,28.4557,28.1513,1524,0.7571,-1.452
2/23/10,28.1513,143761.703,28.5714,28.7614,27.9586,28.6651,1523,-0.2301,-2.1315
2/24/10,28.6651,115019.695,28.3186,28.7771,28.2628,28.8571,1522,0.0394,-1.3506
2/25/10,28.8571,166204.69,28.1971,28.98,28.1271,29.2314,1521,-0.2,-0.8172
2/26/10,29.2314,126742.668,28.9114,29.31,28.8571,29.8557,1520,0.2957,-0.8614
3/1/10,29.8557,137312.041,29.3928,29.9286,29.35,29.8357,1519,0.866,-0.0629
3/2/10,29.8357,141486.282,29.99,30.1186,29.6771,29.9043,1518,1.0257,0.4171
3/3/10,29.9043,92846.488,29.8486,29.9814,29.7057,30.1014,1517,1.2735,-0.8157
3/4/10,30.1014,89591.907,29.8971,30.1314,29.8043,31.2786,1516,1.9501,-0.145
3/5/10,31.2786,224647.427,30.7057,31.3857,30.6614,31.2971,1515,2.6135,1.554
3/8/10,31.2971,107326.832,31.43,31.4414,31.1786,31.86,1514,2.44,3.0471
3/9/10,31.86,229908.139,31.1871,32.1428,31.1271,32.12,1513,2.6286,2.8493
3/10/10,32.12,148907.755,31.9757,32.2114,31.8857,32.2143,1512,2.2643,2.7
3/11/10,32.2143,101209.11,31.9871,32.2143,31.9028,32.3714,1511,2.3786,2.5166
3/12/10,32.3714,103841.951,32.4814,32.5328,32.25,31.9771,1510,2.4671,3.9014
3/15/10,31.9771,123005.437,32.1971,32.2143,31.4643,32.0643,1509,1.8757,4.5395
3/16/10,32.0643,111581.993,32.0257,32.14,31.7871,32.0171,1508,0.7857,4.2457
3/17/10,32.0171,112501.374,32.1286,32.35,31.8957,32.0928,1507,0.72,4.0371
3/18/10,32.0928,85156.076,32.0143,32.1428,31.8014,31.75,1506,0.2328,3.6314
3/19/10,31.75,139669.082,32.1128,32.1771,31.6043,32.1071,1505,-0.37,4.3143
3/22/10,32.1071,113828.294,31.4957,32.2857,31.45,32.6228,1504,-0.1072,4.1843
3/23/10,32.6228,150384.825,32.2343,32.6828,32.0143,32.7671,1503,0.2514,4.8914
3/24/10,32.7671,149419.805,32.52,32.8857,32.5014,32.3786,1502,0.79,4.74
3/25/10,32.3786,135463.131,32.9886,32.9957,32.3214,32.9857,1501,0.3143,4.5049
3/26/10,32.9857,159986.658,32.7071,33.1357,32.65,33.1986,1500,0.9686,4.6043
3/29/10,33.1986,130887.089,33.2857,33.41,33.0886,33.6921,1499,1.1058,4.5729
3/30/10,33.6921,131326.339,33.8004,33.9257,33.4643,33.5714,1498,1.9421,4.635
3/31/10,33.5714,107438.412,33.6414,33.8014,33.4943,33.71,1497,1.4643,4.6357
4/1/10,33.71,150568.295,33.9271,34.1043,33.25,34.07,1496,1.0872,4.7203
4/5/10,34.07,170363.601,33.5678,34.0728,33.5386,34.22,1495,1.3029,5.26
4/6/10,34.22,111431.983,34.0286,34.32,33.8571,34.3714,1494,1.8414,5.5892
4/7/10,34.3714,156909.177,34.2457,34.56,34.0943,34.2786,1493,1.3857,6.2201
4/8/10,34.2786,142899.723,34.3486,34.5057,34.0057,34.5414,1492,1.08,5.6135
4/9/10,34.5414,83443.105,34.49,34.5557,34.3514,34.6128,1491,0.8493,5.6843
4/12/10,34.6128,83236.885,34.6,34.7243,34.5443,34.6328,1490,1.0414,5.3814
4/13/10,34.6328,76184.103,34.5514,34.6857,34.4443,35.0986,1489,0.9228,4.7771
4/14/10,35.0986,100827.75,35.04,35.1157,34.8671,35.56,1488,1.0286,5.2629
4/15/10,35.56,93876.048,35.1114,35.5757,35.0728,35.3428,1487,1.34,5.6557
4/16/10,35.3428,187514.026,35.51,35.8771,34.9357,35.2957,1486,0.9714,5.2414
4/19/10,35.2957,141571.402,35.29,35.4128,34.5386,34.9414,1485,1.0171,4.0171
4/20/10,34.9414,177792.843,35.5057,35.6071,34.7078,37.0314,1484,0.4,3.6443
4/21/10,37.0314,245072.944,36.9721,37.1786,36.5328,38.0671,1483,2.4186,5.1714
4/22/10,38.0671,197849.809,36.8914,38.1071,36.6,38.69,1482,3.4343,5.9471
4/23/10,38.69,198906.39,38.2843,38.8828,38.1428,38.5,1481,3.5914,6.4757
4/26/10,38.5,119378.876,38.84,38.9228,38.3128,37.4343,1480,2.94,6.1286
4/27/10,37.4343,176955.713,38.1814,38.2628,37.2171,37.3714,1479,2.0915,5.4572
4/28/10,37.3714,189375.537,37.6071,37.7143,36.63,38.3771,1478,2.0757,5.3071
4/29/10,38.3771,139522.502,37.5743,38.5714,37.43,37.2986,1477,3.4357,6.36
4/30/10,37.2986,135421.971,38.4728,38.6528,37.2857,38.05,1476,0.2672,5.2058
5/3/10,38.05,113343.684,37.6914,38.2686,37.5543,36.9543,1475,-0.0171,6.3
5/4/10,36.9543,180620.564,37.5557,37.6128,36.6786,36.5693,1474,-1.7357,4.8472
5/5/10,36.5693,220353.346,36.1471,36.8771,35.5328,35.1786,1473,-1.9307,3.9465
5/6/10,35.1786,319584.886,36.2614,36.8928,28.4643,33.6943,1472,-2.2557,2.4115
5/7/10,33.6943,418562.326,34.8157,35.2243,32.1728,36.2843,1471,-3.6771,1.3157
5/10/10,36.2843,245539.284,35.75,36.3786,35.5043,36.6457,1470,-2.0928,3.2986
5/11/10,36.6457,212068.004,35.9771,37.1271,35.7857,37.4414,1469,-0.6529,3.4471
5/12/10,37.4414,163385.299,37.035,37.59,36.9571,36.9086,1468,-0.6086,3.7493
5/13/10,36.9086,149704.075,37.6028,37.8571,36.6286,36.26,1467,-0.0457,3.3372
5/14/10,36.26,189368.537,36.4521,36.64,35.6428,36.3171,1466,-0.3093,2.55
5/17/10,36.3171,190413.707,36.3857,36.5971,35.3871,36.0514,1465,1.1385,2.2471
5/18/10,36.0514,194856.888,36.7114,36.9357,35.7514,35.4771,1464,2.3571,1.8314
5/19/10,35.4771,256089.547,35.6428,36.1314,34.9786,33.9657,1463,-0.8072,1.1057
5/20/10,33.9657,319497.456,34.5543,34.8357,33.7443,34.6171,1462,-2.68,-0.3129
5/21/10,34.6171,305744.272,33.26,34.9286,33.05,35.2514,1461,-2.8243,0.0757
5/24/10,35.2514,188078.156,35.3257,35.8428,35.18,35.0314,1460,-1.6572,0.6386
5/25/10,35.0314,261342.838,34.1928,35.2514,33.88,34.8727,1459,-1.2286,0.3986
5/26/10,34.8727,212125.404,35.7257,36.0186,34.8214,36.1928,1458,-1.4444,-0.2259
5/27/10,36.1928,165270.4,35.8,36.27,35.5871,36.6971,1457,0.1414,0.6328
5/28/10,36.6971,203645.811,37.0554,37.0571,36.1928,37.2614,1456,1.22,1.3543
6/1/10,37.2614,218455.576,37.0986,37.9914,36.9943,37.7071,1455,3.2957,1.9657
6/2/10,37.7071,171594.061,37.7914,37.8286,37.1907,37.5886,1454,3.09,2.7657
6/3/10,37.5886,162341.809,37.8828,37.9357,37.2014,36.5664,1453,2.3372,0.5572
6/4/10,36.5664,189045.767,36.8871,37.4143,36.3757,35.8486,1452,1.535,-1.5007
6/7/10,35.8486,221253.336,36.8986,37.0214,35.7928,35.6186,1451,0.9759,-2.8414
6/8/10,35.6186,249904.415,36.1771,36.2571,35.0928,34.7428,1450,-0.5742,-2.8814
6/9/10,34.7428,213040.094,35.9243,35.9857,34.6414,35.7871,1449,-1.9543,-2.6915
6/10/10,35.7871,193507.918,34.9771,35.8543,34.6,36.2157,1448,-1.4743,-1.5843
6/11/10,36.2157,136154.451,35.4607,36.2657,35.3386,36.3257,1447,-1.4914,-2.1614
6/14/10,36.3257,150469.315,36.5657,37.0214,36.2871,37.0986,1446,-1.2629,-0.9729
6/15/10,37.0986,145862.054,36.52,37.1214,36.5,38.1786,1445,0.5322,-0.9514
6/16/10,38.1786,195557.169,37.3,38.25,37.2329,38.8386,1444,2.33,1.2243
6/17/10,38.8386,217872.895,38.6571,38.9857,38.5,39.1534,1443,3.22,2.2693
6/18/10,39.1534,195928.029,38.8928,39.2857,38.7743,38.5957,1442,4.4106,3.9748
6/21/10,38.5957,193217.628,39.67,39.8586,38.39,39.1214,1441,2.8086,4.9014
6/22/10,39.1214,178776.694,38.88,39.4243,38.7857,38.71,1440,2.9057,2.8371
6/23/10,38.71,191838.418,39.2257,39.2371,38.2714,38.4286,1439,2.3843,2.0643
6/24/10,38.4286,178309.303,38.7143,39.0278,38.3,38.1,1438,1.33,0.9872
6/25/10,38.1,136678.611,38.58,38.61,37.9728,38.3286,1437,-0.0786,1.1914
6/28/10,38.3286,146186.434,38.1328,38.5357,37.7886,36.5957,1436,-0.51,2.0686
6/29/10,36.5957,282782.865,37.7316,37.77,36.3286,35.9328,1435,-2.5577,0.2786
6/30/10,35.9328,184538.045,36.6728,36.8528,35.7157,35.4971,1434,-2.6629,-0.1186
7/1/10,35.4971,255527.517,36.3286,36.4,34.7457,35.2771,1433,-3.6243,0.02
7/2/10,35.2771,173446.612,35.7843,35.8471,34.7428,35.5186,1432,-3.4329,1.3114
7/6/10,35.5186,153559.326,35.8571,36.1143,35.1657,36.9521,1431,-2.91,0.9015
7/7/10,36.9521,163169.979,35.7843,36.9671,35.6786,36.87,1430,-1.1479,1.7007
7/8/10,36.87,184252.935,37.4971,37.5571,36.4128,37.0886,1429,-1.4586,1.8386
7/9/10,37.0886,108260.072,36.6986,37.1286,36.4514,36.755,1428,0.4929,2.2159
7/12/10,36.755,140474.992,36.9328,37.4071,36.4086,35.9711,1427,0.8222,0.5622
7/13/10,35.9711,296797.219,36.6171,36.6286,35.2043,36.1038,1426,0.474,-0.726
7/14/10,36.1038,202950.851,35.6257,36.5428,35.5714,35.9214,1425,0.8267,-1.1576
7/15/10,35.9214,205060.442,35.4614,36.71,35.3286,35.7,1424,0.4028,-1.7857
7/16/10,35.7,259540.618,36.1686,36.4243,35.4871,35.0828,1423,-1.2521,-1.8886
7/19/10,35.0828,255842.447,35.6971,35.6971,34.2286,35.9843,1422,-1.7872,-1.4836
7/20/10,35.9843,263591.379,34.7,36.1286,34.2871,36.32,1421,-1.1043,0.1357
7/21/10,36.32,295973.249,37.87,37.8786,36.2857,37.0034,1420,-0.435,0.7014
7/22/10,37.0034,161139.628,36.8114,37.1428,36.4728,37.1343,1419,1.0323,2.2606
7/23/10,37.1343,133236.64,36.7271,37.1971,36.6114,37.04,1418,1.0305,1.3472
7/26/10,37.04,104188.731,37.1428,37.1571,36.8157,37.7257,1417,1.1186,0.8243
7/27/10,37.7257,145188.934,37.2671,37.8286,37.1857,37.28,1416,2.0257,1.4
7/28/10,37.28,129737.759,37.6671,37.9986,37.1786,36.8728,1415,2.1972,0.1814
7/29/10,36.8728,160834.008,37.2443,37.5214,36.5857,36.75,1414,0.8885,-1.3058
7/30/10,36.75,112029.784,36.5561,37.1,36.4143,37.4071,1413,0.43,-2.0886
8/2/10,37.4071,106583.082,37.2057,37.5128,37.0886,37.4186,1412,0.4037,-1.7463
8/3/10,37.4186,104082.541,37.2871,37.6086,37.06,37.5686,1411,0.2843,-1.1771
8/4/10,37.5686,105052.042,37.5486,37.7543,37.1873,37.3857,1410,0.5286,-1.5528
8/5/10,37.3857,72257.102,37.39,37.5971,37.2214,37.1558,1409,-0.34,-1.3243
8/6/10,37.1558,111151.143,37.1114,37.3557,36.8043,37.3928,1408,-0.1242,-1.2728
8/9/10,37.3928,75552.633,37.3543,37.45,37.0814,37.0586,1407,0.52,-0.7072
8/10/10,37.0586,112874.754,37.1214,37.2071,36.7928,35.7414,1406,0.3086,-1.27
8/11/10,35.7414,154454.626,36.4857,36.5271,35.6871,35.97,1405,-1.6657,-0.8543
8/12/10,35.97,133552.62,35.2414,36.1571,35.16,35.5857,1404,-1.4486,0.0372
8/13/10,35.5857,88560.037,35.95,35.9828,35.5843,35.3771,1403,-1.9829,0.0886
8/16/10,35.3771,79420.764,35.3686,35.7157,35.2314,35.9957,1402,-2.0086,0.1
8/17/10,35.9957,105546.662,35.7257,36.3757,35.6,36.1528,1401,-1.1601,0.4771
8/18/10,36.1528,84548.265,36.0514,36.3814,35.94,35.6971,1400,-1.24,-0.7993
8/19/10,35.6971,106533.662,36.12,36.2114,35.5257,35.6628,1399,-1.3615,-1.1729
8/20/10,35.6628,95681.559,35.6271,36.2743,35.5714,35.1143,1398,-0.0786,-1.4258
8/23/10,35.1143,103289.091,35.97,36,35.0357,34.2757,1397,-0.8557,-1.6407
8/24/10,34.2757,150183.995,34.6671,34.7143,34.0928,34.6986,1396,-1.31,-1.6954
8/25/10,34.6986,148938.905,34.0057,34.8557,33.8857,34.3257,1395,-0.6785,-1.4052
8/26/10,34.3257,116284.385,35.0643,35.1071,34.3254,34.5171,1394,-1.67,-1.5957
8/27/10,34.5171,136758.551,34.5357,34.6586,33.6514,34.6428,1393,-1.6357,-1.1829
8/30/10,34.6428,95553.599,34.3943,35.1071,34.3829,34.7286,1392,-1.0543,-0.44
8/31/10,34.7286,104966.361,34.55,34.9371,34.3357,35.7614,1391,-0.9342,-1.2557
9/1/10,35.7614,173960.762,35.3528,35.9228,35.1828,36.0243,1390,0.6471,-0.5586
9/2/10,36.0243,103632.581,35.8946,36.0243,35.51,36.9671,1389,1.7486,-0.9791
9/3/10,36.9671,130035.609,36.4414,36.9686,36.3571,36.83,1388,2.2685,-0.1672
9/7/10,36.83,85565.506,36.6628,37.0757,36.6071,37.56,1387,2.5043,-0.21
9/8/10,37.56,131395.709,37.1114,37.77,37.0143,37.5814,1386,3.0429,-0.1657
9/9/10,37.5814,109347.103,37.8628,38.0743,37.56,37.63,1385,2.9386,0.3014
9/10/10,37.63,96849.369,37.5986,37.7857,37.3428,38.1486,1384,2.9014,0.7572
9/13/10,38.1486,96883.319,37.9743,38.3257,37.9657,38.2943,1383,2.3872,1.3986
9/14/10,38.2943,101293.53,38.03,38.4528,37.9314,38.6028,1382,2.27,0.8872
9/15/10,38.6028,106805.122,38.31,38.6257,38.2628,39.51,1381,1.6357,1.1842
9/16/10,39.51,162463.819,38.6057,39.5243,38.5,39.3386,1380,2.68,1.9414
9/17/10,39.3386,157292.917,39.67,39.7086,39.0971,40.4614,1379,1.7786,1.9529
9/20/10,40.4614,164490.809,39.44,40.54,39.4071,40.5386,1378,2.88,3.3056
9/21/10,40.5386,166544.33,40.5514,41.05,40.3986,41.1071,1377,2.9086,3.1458
9/22/10,41.1071,146168.794,40.3871,41.14,40.3443,41.2743,1376,2.9585,4.0485
9/23/10,41.2743,196189.899,40.9043,41.8228,40.8571,41.76,1375,2.98,5.5329
9/24/10,41.76,161761.929,41.7286,41.9328,41.5071,41.5948,1374,3.1572,5.79
9/27/10,41.5948,120369.236,41.9964,42.1043,41.5728,40.98,1373,2.0848,6.0091
9/28/10,40.98,258538.988,41.6814,41.6814,39.2857,41.0528,1372,1.6414,5.6029
9/29/10,41.0528,117244.505,41.0328,41.4014,40.8571,40.5357,1371,0.5914,5.0571
9/30/10,40.5357,167988.71,41.2857,41.4286,40.1786,40.36,1370,-0.0029,4.3829
10/1/10,40.36,112000.034,40.878,40.94,40.1928,39.8057,1369,-0.7471,4.6629
10/4/10,39.8057,108637.023,40.2286,40.4143,39.6814,41.2771,1368,-1.4686,4.1429
10/5/10,41.2771,124901.667,40.2857,41.35,40.2601,41.3128,1367,-0.4829,6.1628
10/6/10,41.3128,167206.32,41.37,41.7128,40.7514,41.3171,1366,-0.282,7.0371
10/7/10,41.3171,101859.481,41.4766,41.4971,40.9871,42.01,1365,0.3371,6.6185
10/8/10,42.01,164183.439,41.6733,42.0714,41.4286,42.1943,1364,0.9572,7.6843
10/11/10,42.1943,106676.392,42.1057,42.4628,42.0857,42.6486,1363,1.6586,7.6772
10/12/10,42.6486,139112.862,42.2014,42.7857,41.7843,42.8771,1362,2.2886,8.0058
10/13/10,42.8771,155265.647,42.8857,43.1371,42.8286,43.1871,1361,3.0714,8.1485
10/14/10,43.1871,108314.742,43.0986,43.21,42.9143,44.9628,1360,1.91,7.4257
10/15/10,44.9628,229189.449,43.92,45,43.5586,45.4286,1359,3.65,8.9385
10/18/10,45.4286,267603.43,45.4957,45.5714,44.8986,44.2128,1358,4.1115,8.4615
10/19/10,44.2128,307005.952,43.3428,44.8243,42.86,44.3614,1357,2.2028,7.3828
10/20/10,44.3614,179414.674,44.1428,44.8928,43.8386,44.2171,1356,2.1671,6.8014
10/21/10,44.2171,136781.721,44.6228,44.9628,43.8286,43.9243,1355,1.5685,6.6357
10/22/10,43.9243,92488.648,44.1528,44.2914,43.7571,44.12,1354,1.0472,6.2943
10/25/10,44.12,96214.749,44.1557,44.5143,44.0628,44.0071,1353,0.9329,5.9714
10/26/10,44.0071,97175.079,43.8386,44.2486,43.6643,43.9757,1352,-0.9557,5.7128
10/27/10,43.9757,97963.209,43.95,44.2714,43.6571,43.6057,1351,-1.4529,5.3729
10/28/10,43.6057,137111.911,43.9928,44,42.9857,42.9971,1350,-0.6071,4.0957
10/29/10,42.9971,106459.252,43.4614,43.6971,42.9814,43.4543,1349,-1.3643,3.6585
11/1/10,43.4543,105463.082,43.1743,43.6571,43.1714,44.1943,1348,-0.7628,2.9929
